"","white_1","white_2","red_1","red_2"
"IR_1425",0,12.1578949931386,7.07678820617513,3.07986774864281
"IR_1427",11.2888007105691,8.68421070938469,12.1316369248717,15.3993387432141
"IR_1430",0,11.2894739222001,0,0
"IR_1431",15.2730833142993,25.1842110572156,15.1645461560896,6.15973549728562
"IR_1432",4.64832970435196,3.47368428375388,2.02193948747861,1.53993387432141
"IR_1434",3.98428260373026,1.73684214187694,1.0109697437393,3.07986774864281
"IR_1435",55.1159093516019,50.3684221144312,62.6801241118369,47.7379501039636
"IR_1436",17.9292717167862,18.2368424897079,29.3181225684398,7.69966937160703
"IR_1437",29.8821195279769,49.5000010434927,55.6033359056618,49.277883978285
"IR_1438",28.5540253267335,22.5789478444002,52.5704266744439,0
"IR_1439",35.8585434335723,6.07894749656928,78.8556400116658,6.15973549728562
"IR_1440",11.2888007105691,5.21052642563081,8.08775794991444,4.61980162296422
"IR_1441",70.3889926659012,77.2894753135238,54.5923661619225,86.2362969619987
"IR_1443",26.5618840248684,39.9473692631696,12.1316369248717,4.61980162296422
"IR_1444",47.1473441441414,74.6842121007084,9.09872769365374,89.3161647106415
"IR_1446",20.585460119273,12.1578949931386,6.06581846243583,10.7795371202498
"IR_1447",2.65618840248684,2.60526321281541,5.05484871869652,1.53993387432141
"IR_1448",59.1001919553321,44.2894746178619,134.458975917328,87.7762308363201
"IR_1449",6.64047100621709,6.94736856750775,9.09872769365374,6.15973549728562
"IR_1450",3.98428260373026,10.4210528512616,4.04387897495722,4.61980162296422
"IR_1451",3.98428260373026,3.47368428375388,3.03290923121791,4.61980162296422
"IR_1453",47.1473441441414,68.6052646041391,47.5155779557473,23.0990081148211
"IR_1455",3.98428260373026,0.868421070938469,5.05484871869652,1.53993387432141
"IR_1456",15.937130414921,27.789474270031,7.07678820617513,12.3194709945712
"IR_1457",54.4518622509802,49.5000010434927,27.2961830809612,21.5590742404997
"IR_1458",5.31237680497367,6.94736856750775,6.06581846243583,9.23960324592843
"IR_1460",7.96856520746051,17.3684214187694,11.1206671811324,35.4184791093923
"IR_1461",27.2259311254901,39.0789481922311,33.3620015433971,26.1788758634639
"IR_1462",37.8506847354374,43.4210535469235,22.2413343622647,23.0990081148211
"IR_1464",13.9449891130559,7.81578963844622,13.142606668611,1.53993387432141
"IR_1465",34.5304492323289,40.8157903341081,47.5155779557473,40.0382807323565
"IR_1467",52.459720949115,83.368422810093,108.173762580106,130.894379317319
"IR_1468",173.316293262266,248.368426288402,317.444499534142,312.606576487245
"IR_1469",5.97642390559538,0.868421070938469,3.03290923121791,0
"IR_1471",104.255394797608,114.631581363878,146.590612842199,167.852792301033
"IR_1472",33.2023550310855,13.8947371350155,3.03290923121791,16.9392726175355
"IR_1473",9.96070650932564,10.4210528512616,26.2852133372219,3.07986774864281
"IR_1474",1.32809420124342,42.552632475985,21.2303646185254,20.0191403661783
"IR_1475",13.9449891130559,9.55263178032316,13.142606668611,33.8785452350709
"IR_1476",17.9292717167862,13.026316064077,10.109697437393,7.69966937160703
"IR_1477",18.5933188174079,22.5789478444002,15.1645461560896,30.7986774864281
"IR_1478",7.96856520746051,22.5789478444002,9.09872769365374,23.0990081148211
"IR_1479",4.64832970435196,9.55263178032316,14.1535764123503,1.53993387432141
"IR_1480",5.97642390559538,9.55263178032316,1.0109697437393,4.61980162296422
"IR_1481",14.6090362136776,12.1578949931386,14.1535764123503,18.4792064918569
"IR_1485",3.32023550310855,11.2894739222001,3.03290923121791,7.69966937160703
"IR_1486",3.32023550310855,0.868421070938469,5.05484871869652,12.3194709945712
"IR_1492",21.2495072198947,11.2894739222001,12.1316369248717,23.0990081148211
"IR_1493",3.32023550310855,0,4.04387897495722,1.53993387432141
"IR_1494",21.9135543205164,8.68421070938469,19.2084251310468,0
"IR_1495",38.5147318360591,29.526316411908,32.3510317996578,29.2587436121067
"IR_1496",15.2730833142993,28.6578953409695,31.3400620559185,27.7188097377853
"IR_1497",0.664047100621709,0,27.2961830809612,4.61980162296422
"IR_1498",21.2495072198947,14.763158205954,10.109697437393,15.3993387432141
"IR_1499",13.9449891130559,19.9736846315848,4.04387897495722,3.07986774864281
"IR_1500",1.32809420124342,3.47368428375388,18.1974553873075,7.69966937160703
"IR_1503",17.2652246161644,16.5000003478309,27.2961830809612,35.4184791093923
"IR_1504",13.9449891130559,5.21052642563081,52.5704266744439,26.1788758634639
"IR_1507",23.9056956223815,32.1315796247234,21.2303646185254,21.5590742404997
"IR_1508",33.2023550310855,42.552632475985,22.2413343622647,26.1788758634639
"IR_1509",28.5540253267335,23.4473689153387,31.3400620559185,61.5973549728562
"IR_1510",4.64832970435196,3.47368428375388,7.07678820617513,7.69966937160703
"IR_1511",3.98428260373026,0.868421070938469,3.03290923121791,1.53993387432141
"IR_1512",72.3811339677663,144.157897775786,156.700310279592,27.7188097377853
"IR_1513",83.0058875777137,137.210529208278,73.8007912929693,63.1372888471776
"IR_1514",25.8978369242467,52.1052642563082,40.4387897495722,40.0382807323565
"IR_1516",0,5.21052642563081,0,6.15973549728562
"IR_1517",41.8349673391677,81.6315806682161,35.3839410308757,64.677222721499
"IR_1518",22.5776014211381,31.2631585537849,23.252304106004,43.1181484809994
"IR_1519",49.1394854460065,90.3157913776008,20.2193948747861,55.4376194755706
"IR_1521",18.5933188174079,27.789474270031,24.2632738497433,29.2587436121067
"IR_1522",9.96070650932564,0.868421070938469,0,26.1788758634639
"IR_1525",2.65618840248684,3.47368428375388,3.03290923121791,0
"IR_1526",4.64832970435196,18.2368424897079,37.4058805183543,0
"IR_1527",11.2888007105691,32.1315796247234,13.142606668611,24.6389419891425
"IR_1528",15.2730833142993,37.3421060503542,19.2084251310468,24.6389419891425
"IR_1529",3.98428260373026,5.21052642563081,8.08775794991444,3.07986774864281
"IR_1530",0.664047100621709,6.94736856750775,1.0109697437393,1.53993387432141
"IR_1531",13.9449891130559,5.21052642563081,3.03290923121791,1.53993387432141
"IR_1533",52.459720949115,37.3421060503542,36.394910774615,23.0990081148211
"IR_1535",2.65618840248684,4.34210535469235,1.0109697437393,0
"IR_1536",49.8035325466282,54.7105274691236,62.6801241118369,46.1980162296422
"IR_1537",9.29665940870393,13.026316064077,64.7020635993155,60.0574210985348
"IR_1540",18.5933188174079,21.7105267734617,14.1535764123503,13.8594048688926
"IR_1541",9.96070650932564,7.81578963844622,13.142606668611,12.3194709945712
"IR_1544",18.5933188174079,3.47368428375388,0,9.23960324592843
"IR_1545",4.64832970435196,14.763158205954,3.03290923121791,1.53993387432141
"IR_1546",5.97642390559538,7.81578963844622,6.06581846243583,1.53993387432141
"IR_1549",23.9056956223815,17.3684214187694,35.3839410308757,61.5973549728562
"IR_1551",2.65618840248684,13.026316064077,20.2193948747861,12.3194709945712
"IR_1552",37.1866376348157,10.4210528512616,38.4168502620936,16.9392726175355
"IR_1554",0,0,19.2084251310468,0
"IR_1556",29.8821195279769,11.2894739222001,33.3620015433971,18.4792064918569
"IR_1557",7.96856520746051,0,0,0
"IR_1560",0.664047100621709,10.4210528512616,6.06581846243583,0
"IR_1561",24.5697427230032,48.6315799725543,19.2084251310468,0
"IR_1563",10.6247536099473,34.7368428375388,11.1206671811324,0
"IR_1564",0.664047100621709,1.73684214187694,0,12.3194709945712
"IR_1566",7.96856520746051,27.789474270031,21.2303646185254,92.3960324592843
"IR_1568",3.98428260373026,2.60526321281541,4.04387897495722,3.07986774864281
"IR_1569",73.045181068388,50.3684221144312,90.9872769365374,103.175569579534
"IR_1570",14.6090362136776,8.68421070938469,18.1974553873075,10.7795371202498
"IR_1572",15.937130414921,11.2894739222001,5.05484871869652,6.15973549728562
"IR_1576",21.2495072198947,19.9736846315848,69.756912318012,66.2171565958204
"IR_1577",3.32023550310855,1.73684214187694,3.03290923121791,6.15973549728562
"IR_1578",9.29665940870393,4.34210535469235,0,15.3993387432141
"IR_1579",2.65618840248684,3.47368428375388,1.0109697437393,1.53993387432141
"IR_1580",2.65618840248684,5.21052642563081,30.3290923121791,58.5174872242134
"IR_1581",8.63261230808222,2.60526321281541,18.1974553873075,1.53993387432141
"IR_1582",7.3045181068388,3.47368428375388,0,0
"IR_1583",3.98428260373026,6.07894749656928,0,1.53993387432141
"IR_1584",15.937130414921,6.07894749656928,0,0
"IR_1586",21.2495072198947,47.7631589016158,25.2742435934826,29.2587436121067
"IR_1587",158.043209947967,172.815793116755,345.751652358842,409.622410569494
"IR_1588",9.29665940870393,12.1578949931386,12.1316369248717,9.23960324592843
"IR_1589",30.5461666285986,30.3947374828464,23.252304106004,23.0990081148211
"IR_1590",17.9292717167862,15.6315792768924,12.1316369248717,9.23960324592843
"IR_1591",3.32023550310855,3.47368428375388,6.06581846243583,7.69966937160703
"IR_1592",29.8821195279769,39.9473692631696,25.2742435934826,35.4184791093923
"IR_1593",84.9980288795788,85.10526495197,149.623522073417,155.533321306462
"IR_1594",50.4675796472499,66.0000013913237,132.437036429849,106.255437328177
"IR_1595",8.63261230808222,7.81578963844622,49.5375174432259,47.7379501039636
"IR_1596",3.32023550310855,2.60526321281541,13.142606668611,9.23960324592843
"IR_1597",21.9135543205164,26.9210531990925,13.142606668611,21.5590742404997
"IR_1598",3.98428260373026,3.47368428375388,4.04387897495722,10.7795371202498
"IR_1599",1.99214130186513,19.1052635606463,1.0109697437393,4.61980162296422
"IR_1600",7.3045181068388,6.94736856750775,9.09872769365374,3.07986774864281
"IR_1601",34.5304492323289,20.8421057025233,28.3071528247005,20.0191403661783
"IR_1602",19.2573659180296,8.68421070938469,10.109697437393,12.3194709945712
"IR_1603",10.6247536099473,4.34210535469235,13.142606668611,13.8594048688926
"IR_1604",11.2888007105691,13.026316064077,14.1535764123503,9.23960324592843
"IR_1605",46.4832970435196,51.2368431853697,90.9872769365374,38.4983468580351
"IR_1606",13.2809420124342,13.8947371350155,5.05484871869652,3.07986774864281
"IR_1607",97.6149237913913,79.8947385263392,67.7349728305334,80.0765614647131
"IR_1608",93.630641187661,140.684213492032,55.6033359056618,46.1980162296422
"IR_1609",110.895865803825,118.97368671857,137.491885148545,70.8369582187846
"IR_1611",67.0687571627926,57.315790681939,119.294429761238,41.5782146066779
"IR_1612",30.5461666285986,28.6578953409695,24.2632738497433,10.7795371202498
"IR_1613",1.99214130186513,3.47368428375388,2.02193948747861,3.07986774864281
"IR_1614",31.874260829842,36.4736849794157,28.3071528247005,90.8560985849629
"IR_1618",27.8899782261118,37.3421060503542,0,21.5590742404997
"IR_1619",3.32023550310855,0,5.05484871869652,10.7795371202498
"IR_1620",5.31237680497367,4.34210535469235,3.03290923121791,3.07986774864281
"IR_1621",1.32809420124342,4.34210535469235,3.03290923121791,3.07986774864281
"IR_1622",11.9528478111908,18.2368424897079,7.07678820617513,3.07986774864281
"IR_1623",19.2573659180296,25.1842110572156,28.3071528247005,24.6389419891425
"IR_1624",27.2259311254901,25.1842110572156,0,0
"IR_1625",48.4754383453848,29.526316411908,38.4168502620936,47.7379501039636
"IR_1626",14.6090362136776,27.789474270031,75.8227307804479,55.4376194755706
"IR_1627",11.2888007105691,19.9736846315848,14.1535764123503,18.4792064918569
"IR_1629",5.31237680497367,5.21052642563081,19.2084251310468,27.7188097377853
"IR_1630",5.97642390559538,13.8947371350155,0,0
"IR_1631",5.31237680497367,8.68421070938469,5.05484871869652,13.8594048688926
"IR_1633",12.6168949118125,4.34210535469235,23.252304106004,10.7795371202498
"IR_1634",0,0,7.07678820617513,12.3194709945712
"IR_1636",5.31237680497367,9.55263178032316,14.1535764123503,10.7795371202498
"IR_1637",0.664047100621709,4.34210535469235,6.06581846243583,12.3194709945712
"IR_1638",0,0,0,23.0990081148211
"IR_1639",7.96856520746051,9.55263178032316,10.109697437393,18.4792064918569
"IR_1640",23.9056956223815,5.21052642563081,3.03290923121791,6.15973549728562
"IR_1641",1.99214130186513,7.81578963844622,16.1755158998289,13.8594048688926
"IR_1642",7.96856520746051,10.4210528512616,4.04387897495722,6.15973549728562
"IR_1643",18.5933188174079,25.1842110572156,81.8885492428837,13.8594048688926
"IR_1644",14.6090362136776,9.55263178032316,0,16.9392726175355
"IR_1645",30.5461666285986,17.3684214187694,1.0109697437393,10.7795371202498
"IR_1646",27.2259311254901,22.5789478444002,47.5155779557473,76.9966937160703
"IR_1647",12.6168949118125,6.94736856750775,3.03290923121791,9.23960324592843
"IR_1649",65.7406629615492,97.2631599451086,107.162792836366,147.833651934855
"IR_1650",253.001945336871,297.000006260956,155.689340535853,137.054114814605
"IR_1651",5.31237680497367,9.55263178032316,2.02193948747861,0
"IR_1652",6.64047100621709,3.47368428375388,0,0
"IR_1653",15.2730833142993,13.8947371350155,14.1535764123503,16.9392726175355
"IR_1654",17.9292717167862,13.8947371350155,23.252304106004,15.3993387432141
"IR_1655",4.64832970435196,3.47368428375388,3.03290923121791,3.07986774864281
"IR_1656",3.32023550310855,9.55263178032316,19.2084251310468,9.23960324592843
"IR_1657",12.6168949118125,27.789474270031,4.04387897495722,9.23960324592843
"IR_1658",24.5697427230032,19.1052635606463,11.1206671811324,13.8594048688926
"IR_1659",1.32809420124342,3.47368428375388,1.0109697437393,4.61980162296422
"IR_1660",0,1.73684214187694,0,15.3993387432141
"IR_1661",17.9292717167862,29.526316411908,28.3071528247005,9.23960324592843
"IR_1662",7.3045181068388,3.47368428375388,8.08775794991444,7.69966937160703
"IR_1663",27.8899782261118,30.3947374828464,44.4826687245294,32.3386113607495
"IR_1664",5.97642390559538,5.21052642563081,0,0
"IR_1665",10.6247536099473,9.55263178032316,6.06581846243583,0
"IR_1666",5.97642390559538,10.4210528512616,19.2084251310468,4.61980162296422
"IR_1667",9.29665940870393,0,49.5375174432259,6.15973549728562
"IR_1668",5.97642390559538,2.60526321281541,2.02193948747861,1.53993387432141
"IR_1670",3.98428260373026,6.07894749656928,7.07678820617513,4.61980162296422
"IR_1672",2.65618840248684,4.34210535469235,3.03290923121791,1.53993387432141
"IR_1674",1.32809420124342,1.73684214187694,2.02193948747861,10.7795371202498
"IR_1675",1.32809420124342,6.07894749656928,20.2193948747861,21.5590742404997
"IR_1676",62.4204274584407,32.1315796247234,64.7020635993155,72.3768920931061
"IR_1677",7.96856520746051,3.47368428375388,7.07678820617513,4.61980162296422
"IR_1679",1.32809420124342,60.7894749656928,7.07678820617513,0
"IR_1681",17.9292717167862,33.0000006956618,22.2413343622647,27.7188097377853
"IR_1684",18.5933188174079,6.94736856750775,5.05484871869652,9.23960324592843
"IR_1686",18.5933188174079,17.3684214187694,19.2084251310468,4.61980162296422
"IR_1687",84.9980288795788,72.9473699588314,103.118913861409,95.4759002079271
"IR_1688",8.63261230808222,0,3.03290923121791,10.7795371202498
"IR_1689",61.0923332571972,62.5263171075698,22.2413343622647,30.7986774864281
"IR_1690",0,0,12.1316369248717,3.07986774864281
"IR_1692",15.2730833142993,1.73684214187694,2.02193948747861,10.7795371202498
"IR_1696",16.6011775155427,0,5.05484871869652,3.07986774864281
"IR_1698",0,20.8421057025233,26.2852133372219,30.7986774864281
"IR_1701",21.9135543205164,26.9210531990925,15.1645461560896,18.4792064918569
"IR_1702",31.874260829842,21.7105267734617,8.08775794991444,24.6389419891425
"IR_1703",7.3045181068388,5.21052642563081,9.09872769365374,1.53993387432141
"IR_1704",7.3045181068388,9.55263178032316,2.02193948747861,6.15973549728562
"IR_1705",1.32809420124342,8.68421070938469,3.03290923121791,4.61980162296422
"IR_1707",0.664047100621709,5.21052642563081,1.0109697437393,3.07986774864281
"IR_1709",8.63261230808222,6.07894749656928,10.109697437393,1.53993387432141
"IR_1710",5.31237680497367,44.2894746178619,7.07678820617513,47.7379501039636
"IR_1711",0.664047100621709,0,15.1645461560896,0
"IR_1713",170.660104859779,101.605265299801,100.086004630191,143.213850311891
"IR_1715",3.32023550310855,1.73684214187694,0,12.3194709945712
"IR_1716",53.1237680497367,39.0789481922311,19.2084251310468,58.5174872242134
"IR_1717",19.9214130186513,33.0000006956618,32.3510317996578,33.8785452350709
"IR_1718",23.2416485217598,79.8947385263392,43.4716989807901,78.5366275903917
"IR_1719",13.2809420124342,13.8947371350155,13.142606668611,21.5590742404997
"IR_1720",5.97642390559538,0,9.09872769365374,3.07986774864281
"IR_1721",0,1.73684214187694,0,15.3993387432141
"IR_1722",25.8978369242467,29.526316411908,20.2193948747861,7.69966937160703
"IR_1723",12.6168949118125,19.9736846315848,49.5375174432259,35.4184791093923
"IR_1724",0,8.68421070938469,1.0109697437393,0
"IR_1725",0,0,23.252304106004,0
"IR_1726",90.3104056845524,72.9473699588314,84.9214584741016,100.095701830891
"IR_1728",4.64832970435196,5.21052642563081,3.03290923121791,10.7795371202498
"IR_1729",35.8585434335723,39.0789481922311,34.3729712871364,12.3194709945712
"IR_1730",5.97642390559538,4.34210535469235,1.0109697437393,10.7795371202498
"IR_1731",15.937130414921,1.73684214187694,3.03290923121791,3.07986774864281
"IR_1732",26.5618840248684,13.8947371350155,5.05484871869652,16.9392726175355
"IR_1734",10.6247536099473,15.6315792768924,5.05484871869652,6.15973549728562
"IR_1735",10.6247536099473,10.4210528512616,10.109697437393,12.3194709945712
"IR_1736",65.7406629615492,59.0526328238159,39.4278200058329,26.1788758634639
"IR_1737",29.2180724273552,24.3157899862771,16.1755158998289,40.0382807323565
"IR_1738",7.96856520746051,6.07894749656928,27.2961830809612,9.23960324592843
"IR_1739",45.1552028422762,52.1052642563082,121.316369248717,52.3577517269278
"IR_1740",21.2495072198947,20.8421057025233,0,24.6389419891425
"IR_1741",13.9449891130559,33.0000006956618,13.142606668611,56.977553349892
"IR_1742",15.2730833142993,14.763158205954,23.252304106004,27.7188097377853
"IR_1743",24.5697427230032,20.8421057025233,21.2303646185254,9.23960324592843
"IR_1745",9.29665940870393,10.4210528512616,6.06581846243583,6.15973549728562
"IR_1749",2.65618840248684,16.5000003478309,2.02193948747861,0
"IR_1750",0,7.81578963844622,5.05484871869652,4.61980162296422
"IR_1751",7.3045181068388,7.81578963844622,6.06581846243583,21.5590742404997
"IR_1752",36.522590534194,59.0526328238159,9.09872769365374,47.7379501039636
"IR_1753",9.96070650932564,13.026316064077,13.142606668611,20.0191403661783
"IR_1754",23.9056956223815,14.763158205954,68.7459425742727,53.8976856012492
"IR_1755",11.2888007105691,9.55263178032316,43.4716989807901,0
"IR_1756",17.2652246161644,5.21052642563081,13.142606668611,6.15973549728562
"IR_1757",69.7249455652795,84.2368438810315,43.4716989807901,115.495040574105
"IR_1758",15.2730833142993,0,3.03290923121791,6.15973549728562
"IR_1760",55.7799564522236,41.6842114050465,36.394910774615,53.8976856012492
"IR_1761",27.2259311254901,23.4473689153387,30.3290923121791,16.9392726175355
"IR_1762",1.99214130186513,13.8947371350155,14.1535764123503,3.07986774864281
"IR_1764",11.2888007105691,0,0,10.7795371202498
"IR_1765",17.9292717167862,7.81578963844622,23.252304106004,43.1181484809994
"IR_1766",21.2495072198947,23.4473689153387,14.1535764123503,9.23960324592843
"IR_1767",45.1552028422762,40.8157903341081,23.252304106004,21.5590742404997
"IR_1768",3.98428260373026,6.07894749656928,1.0109697437393,12.3194709945712
"IR_1769",11.9528478111908,25.1842110572156,6.06581846243583,7.69966937160703
"IR_1770",47.8113912447631,48.6315799725543,33.3620015433971,38.4983468580351
"IR_1771",4.64832970435196,6.94736856750775,5.05484871869652,1.53993387432141
"IR_1772",27.2259311254901,26.9210531990925,20.2193948747861,46.1980162296422
"IR_1773",13.2809420124342,6.07894749656928,12.1316369248717,0
"IR_1775",77.69351077274,61.6578960366313,80.8775794991444,46.1980162296422
"IR_1776",39.1787789366808,64.2631592494467,55.6033359056618,35.4184791093923
"IR_1777",185.269141073457,201.473688457725,226.457222597604,214.050808530675
"IR_1778",8.63261230808222,21.7105267734617,11.1206671811324,3.07986774864281
"IR_1779",19.9214130186513,33.0000006956618,16.1755158998289,1.53993387432141
"IR_1780",8.63261230808222,14.763158205954,13.142606668611,4.61980162296422
"IR_1781",9.96070650932564,6.07894749656928,0,0
"IR_1782",0.664047100621709,5.21052642563081,18.1974553873075,41.5782146066779
"IR_1783",30.5461666285986,22.5789478444002,22.2413343622647,16.9392726175355
"IR_1784",30.5461666285986,35.6052639084772,41.4497594933115,56.977553349892
"IR_1785",57.7720977540887,69.4736856750775,87.9543677053195,89.3161647106415
"IR_1786",36.522590534194,33.8684217666003,34.3729712871364,35.4184791093923
"IR_1787",21.9135543205164,12.1578949931386,27.2961830809612,10.7795371202498
"IR_1789",53.7878151503584,46.0263167597389,44.4826687245294,47.7379501039636
"IR_1790",5.31237680497367,4.34210535469235,8.08775794991444,7.69966937160703
"IR_1791",31.874260829842,30.3947374828464,15.1645461560896,13.8594048688926
"IR_1793",41.170920238546,43.4210535469235,28.3071528247005,16.9392726175355
"IR_1794",46.4832970435196,71.2105278169545,47.5155779557473,46.1980162296422
"IR_1795",2.65618840248684,16.5000003478309,6.06581846243583,4.61980162296422
"IR_1796",22.5776014211381,0,0,0
"IR_1797",8.63261230808222,8.68421070938469,3.03290923121791,4.61980162296422
"IR_1798",7.3045181068388,21.7105267734617,21.2303646185254,15.3993387432141
"IR_1799",55.7799564522236,51.2368431853697,37.4058805183543,26.1788758634639
"IR_1800",143.434173734289,102.473686370739,99.0750348864519,67.7570904701418
"IR_1801",45.1552028422762,63.3947381785082,78.8556400116658,72.3768920931061
"IR_1802",25.8978369242467,31.2631585537849,31.3400620559185,12.3194709945712
"IR_1804",1.32809420124342,6.94736856750775,36.394910774615,3.07986774864281
"IR_1806",0,1.73684214187694,3.03290923121791,7.69966937160703
"IR_1808",34.5304492323289,33.0000006956618,45.4936384682687,35.4184791093923
"IR_1809",3.98428260373026,0,4.04387897495722,3.07986774864281
"IR_1810",3.98428260373026,3.47368428375388,7.07678820617513,1.53993387432141
"IR_1811",5.31237680497367,3.47368428375388,7.07678820617513,4.61980162296422
"IR_1812",0.664047100621709,5.21052642563081,0,4.61980162296422
"IR_1813",19.2573659180296,9.55263178032316,10.109697437393,9.23960324592843
"IR_1814",5.97642390559538,4.34210535469235,0,24.6389419891425
"IR_1815",88.982311483309,97.2631599451086,39.4278200058329,52.3577517269278
"IR_1816",88.982311483309,86.8421070938469,110.195702067584,56.977553349892
"IR_1817",23.9056956223815,13.026316064077,14.1535764123503,15.3993387432141
"IR_1818",0,23.4473689153387,2.02193948747861,0
"IR_1819",15.937130414921,12.1578949931386,6.06581846243583,0
"IR_1820",7.96856520746051,21.7105267734617,3.03290923121791,10.7795371202498
"IR_1821",22.5776014211381,17.3684214187694,23.252304106004,15.3993387432141
"IR_1822",197.886035985269,6.07894749656928,82.899518986623,144.753784186212
"IR_1823",15.2730833142993,10.4210528512616,13.142606668611,9.23960324592843
"IR_1824",11.2888007105691,16.5000003478309,20.2193948747861,18.4792064918569
"IR_1825",23.2416485217598,35.6052639084772,26.2852133372219,32.3386113607495
"IR_1826",57.108050653467,41.6842114050465,30.3290923121791,43.1181484809994
"IR_1827",23.2416485217598,6.94736856750775,1.0109697437393,3.07986774864281
"IR_1828",3.32023550310855,13.026316064077,3.03290923121791,9.23960324592843
"IR_1829",14.6090362136776,8.68421070938469,0,13.8594048688926
"IR_1830",49.1394854460065,56.4473696110005,44.4826687245294,41.5782146066779
"IR_1831",90.3104056845524,104.210528512616,55.6033359056618,76.9966937160703
"IR_1832",9.29665940870393,8.68421070938469,19.2084251310468,16.9392726175355
"IR_1835",5.31237680497367,0.868421070938469,23.252304106004,49.277883978285
"IR_1836",2.65618840248684,2.60526321281541,8.08775794991444,3.07986774864281
"IR_1839",3.98428260373026,0,3.03290923121791,4.61980162296422
"IR_1840",7.96856520746051,0.868421070938469,7.07678820617513,1.53993387432141
"IR_1843",41.170920238546,51.2368431853697,43.4716989807901,36.9584129837137
"IR_1845",18.5933188174079,48.6315799725543,65.7130333430548,106.255437328177
"IR_1846",71.7170868671446,72.0789488878929,117.272490273759,113.955106699784
"IR_1847",3.32023550310855,0.868421070938469,10.109697437393,4.61980162296422
"IR_1849",15.937130414921,12.1578949931386,24.2632738497433,41.5782146066779
"IR_1853",197.886035985269,166.736845620186,85.9324282178409,100.095701830891
"IR_1854",16.6011775155427,25.1842110572156,11.1206671811324,46.1980162296422
"IR_1856",5.97642390559538,3.47368428375388,8.08775794991444,0
"IR_1859",6.64047100621709,8.68421070938469,10.109697437393,7.69966937160703
"IR_1860",6.64047100621709,8.68421070938469,15.1645461560896,13.8594048688926
"IR_1861",9.96070650932564,8.68421070938469,10.109697437393,10.7795371202498
"IR_1865",55.1159093516019,58.1842117528774,42.4607292370508,50.8178178526064
"IR_1866",21.9135543205164,44.2894746178619,27.2961830809612,23.0990081148211
"IR_1867",108.90372450196,97.2631599451086,115.250550786281,89.3161647106415
"IR_1869",13.2809420124342,29.526316411908,28.3071528247005,0
"IR_1870",0,2.60526321281541,35.3839410308757,4.61980162296422
"IR_1872",7.3045181068388,12.1578949931386,7.07678820617513,16.9392726175355
"IR_1874",1.32809420124342,4.34210535469235,6.06581846243583,18.4792064918569
"IR_1875",27.2259311254901,22.5789478444002,9.09872769365374,7.69966937160703
"IR_1877",14.6090362136776,0,0,7.69966937160703
"IR_1878",5.97642390559538,3.47368428375388,10.109697437393,7.69966937160703
"IR_1880",13.2809420124342,23.4473689153387,7.07678820617513,18.4792064918569
"IR_1883",13.9449891130559,3.47368428375388,1.0109697437393,15.3993387432141
"IR_1885",25.2337898236249,20.8421057025233,32.3510317996578,26.1788758634639
"IR_1886",18.5933188174079,10.4210528512616,7.07678820617513,6.15973549728562
"IR_1887",6.64047100621709,1.73684214187694,0,1.53993387432141
"IR_1888",12.6168949118125,4.34210535469235,17.1864856435682,20.0191403661783
"IR_1890",24.5697427230032,33.0000006956618,12.1316369248717,13.8594048688926
"IR_1891",23.9056956223815,1.73684214187694,3.03290923121791,18.4792064918569
"IR_1892",8.63261230808222,3.47368428375388,3.03290923121791,3.07986774864281
"IR_1893",19.2573659180296,17.3684214187694,21.2303646185254,26.1788758634639
"IR_1894",0.664047100621709,9.55263178032316,0,0
"IR_1896",65.7406629615492,34.7368428375388,72.78982154923,60.0574210985348
"IR_1897",4.64832970435196,4.34210535469235,13.142606668611,3.07986774864281
"IR_1898",7.96856520746051,13.026316064077,4.04387897495722,7.69966937160703
"IR_1899",10.6247536099473,0.868421070938469,45.4936384682687,27.7188097377853
"IR_1901",138.785844029937,158.052634910801,70.7678820617514,101.635635705213
"IR_1902",13.9449891130559,26.9210531990925,10.109697437393,10.7795371202498
"IR_1904",20.585460119273,6.94736856750775,4.04387897495722,13.8594048688926
"IR_1906",40.5068731379243,41.6842114050465,65.7130333430548,32.3386113607495
"IR_1907",53.7878151503584,54.7105274691236,57.6252753931404,66.2171565958204
"IR_1908",17.9292717167862,39.9473692631696,0,4.61980162296422
"IR_1909",9.29665940870393,6.94736856750775,19.2084251310468,6.15973549728562
"IR_1910",36.522590534194,34.7368428375388,29.3181225684398,29.2587436121067
"IR_1911",20.585460119273,11.2894739222001,4.04387897495722,9.23960324592843
"IR_1912",25.2337898236249,20.8421057025233,21.2303646185254,16.9392726175355
"IR_1913",8.63261230808222,12.1578949931386,9.09872769365374,0
"IR_1914",13.9449891130559,14.763158205954,6.06581846243583,7.69966937160703
"IR_1915",2.65618840248684,5.21052642563081,2.02193948747861,4.61980162296422
"IR_1916",15.937130414921,14.763158205954,10.109697437393,0
"IR_1918",20.585460119273,11.2894739222001,13.142606668611,0
"IR_1919",43.1630615404111,41.6842114050465,21.2303646185254,70.8369582187846
"IR_1921",41.170920238546,30.3947374828464,50.5484871869652,35.4184791093923
"IR_1922",7.96856520746051,13.8947371350155,16.1755158998289,10.7795371202498
"IR_1923",10.6247536099473,21.7105267734617,41.4497594933115,1.53993387432141
"IR_1924",11.9528478111908,13.8947371350155,16.1755158998289,3.07986774864281
